,image,image height,image width,image area,damage_labels,red value,green value,blue value,sobel edges avg,sobel edges max,sobel edges min,binary edges avg,binary edges median,bianry edges max,binary edges min
4047,4047,95,52,4940,0,45.782186234817814,68.87834008097165,59.38643724696356,0.03755864884408062,0.3972164196141834,0.0,17.352834008097165,22.0,25.0,0.0
4048,4048,125,150,18750,0,85.91328,106.72448,107.83733333333333,0.04324193674154576,0.5088383476791698,9.613843664435021e-06,16.124746666666667,17.0,25.0,0.0
4049,4049,194,143,27742,0,74.14321245764545,94.55547545238267,96.54311152764761,0.0363263118272173,0.330022231768071,5.831355736623056e-05,16.270888904909523,17.0,25.0,0.0
4050,4050,54,55,2970,3,87.01077441077442,109.5956228956229,100.84915824915825,0.05132523721437352,0.25916682946207753,0.00022473552314515284,16.166329966329965,19.0,25.0,0.0
4051,4051,164,109,17876,0,122.94198925934214,138.15249496531663,134.6274334302976,0.04526702464711207,0.44482247362126714,7.068627450979025e-05,15.958379950771985,15.0,25.0,0.0
4052,4052,138,212,29256,1,114.44178971834837,134.17780968006562,132.25399917965547,0.047566102626712306,0.5356543368249806,7.068627450979025e-05,16.191071916871753,16.0,25.0,0.0
4053,4053,18,18,324,0,144.64197530864197,158.6327160493827,151.61111111111111,0.10270142701225528,0.3911160217431974,0.0,13.688271604938272,13.0,25.0,0.0
4054,4054,28,28,784,0,49.82397959183673,60.39923469387755,54.8469387755102,0.034708429810364254,0.2763567486042903,0.0001999309761707754,15.392857142857142,17.0,25.0,0.0
4055,4055,248,281,69688,0,93.87860176787969,116.71944954655034,114.21010790953966,0.03958135933579353,0.40324349022849576,1.9626155733547187e-17,16.160501090575135,16.0,25.0,0.0
4056,4056,204,204,41616,0,93.30711745482506,114.4704200307574,107.06778642829681,0.04045508172954366,0.40136253545872685,7.068627450979025e-05,16.680507497116494,19.0,25.0,0.0
4057,4057,62,138,8556,0,67.08473585787752,86.79827021972885,74.19378214118747,0.03276019918114513,0.22913014155398798,0.000251771673136746,16.15556334735858,18.0,25.0,0.0
4058,4058,35,34,1190,0,96.95126050420168,118.23697478991596,117.37226890756303,0.04155294604131371,0.22565762921915097,9.813077866773593e-18,13.34201680672269,12.0,25.0,0.0
4059,4059,71,73,5183,0,101.7445494887131,120.52402083735288,110.82886359251398,0.062083049084124285,0.39087336763759506,0.0006594883215137532,15.12135828670654,14.0,25.0,0.0
4060,4060,155,125,19375,0,101.98136774193549,124.79597419354839,118.29770322580646,0.045451815816479973,0.3075458335038606,5.5459355387035545e-06,15.85847741935484,15.0,25.0,0.0
4061,4061,119,115,13685,0,87.35937157471685,112.67891852393132,106.70938984289369,0.038700691049928626,0.3381112967496145,9.996548808538279e-05,16.2997442455243,18.0,25.0,0.0
4062,4062,52,56,2912,0,106.06318681318682,129.32657967032966,127.6871565934066,0.04411040322332672,0.24352621313819317,0.00048185302086607294,14.859546703296703,14.0,25.0,0.0
4063,4063,82,165,13530,0,91.36866223207687,115.35247597930525,112.39571322985957,0.03892523331577219,0.3689055819402029,0.00019466233740904823,15.944271988174426,16.0,25.0,0.0
4064,4064,67,104,6968,0,83.28587830080367,103.89494833524684,99.96756601607348,0.047232357570749325,0.35706913459837647,0.000162180718780059,15.84658438576349,16.0,25.0,0.0
4065,4065,60,120,7200,0,108.00819444444444,130.60819444444445,124.30652777777777,0.05060169353064726,0.3806393693075245,0.0004226199954039254,15.77513888888889,15.0,25.0,0.0
4066,4066,167,371,61957,0,99.34404506351179,122.10662233484514,126.48919411850154,0.03325925925618923,0.40368690015048114,6.70643415915716e-05,16.52586471262327,18.0,25.0,0.0
4067,4067,43,63,2709,0,60.198228128460684,77.04983388704319,69.8859357696567,0.032571154738595856,0.1758338462648241,0.00024182530687775556,15.889258028792913,18.0,25.0,0.0
4068,4068,268,175,46900,0,87.15744136460555,103.87507462686567,103.59285714285714,0.033799388125248776,0.46955209558192657,7.274252149131594e-05,16.50767590618337,18.0,25.0,0.0
4069,4069,75,114,8550,0,88.11625730994152,109.5357894736842,102.43029239766082,0.038685614609280335,0.33915707674798284,0.0002059423348664812,16.76795321637427,21.0,25.0,0.0
4070,4070,52,72,3744,0,86.14636752136752,118.1030982905983,106.0667735042735,0.0436923848629944,0.25981954837687254,0.00019993097617074595,15.446581196581196,16.0,25.0,0.0
4071,4071,17,21,357,0,140.23529411764707,170.6498599439776,185.7450980392157,0.05552777798773452,0.395708548362874,3.925231146709437e-17,13.703081232492996,11.0,25.0,0.0
4072,4072,86,103,8858,0,79.78155339805825,110.32546850304809,116.67012869722285,0.033676155095672976,0.20955329847891424,0.00028294667965787583,15.742492662000451,15.0,25.0,0.0
4073,4073,78,70,5460,0,112.81904761904762,137.70750915750915,146.5771062271062,0.03539205814057218,0.2345984941159154,7.068627450981801e-05,15.855860805860805,15.0,25.0,0.0
4074,4074,49,27,1323,0,97.75812547241118,117.8941798941799,124.77248677248677,0.0387303561384701,0.24392910870892107,0.000732729416056809,15.53061224489796,15.0,25.0,0.0
4075,4075,50,25,1250,0,156.5984,180.6112,182.0152,0.04861060527286175,0.4674122061156035,0.0,14.7136,13.0,25.0,0.0
4076,4076,167,143,23881,0,94.70168753402287,120.25246011473557,123.54671077425569,0.03874889647664735,0.29155303942619837,0.00010406399784663721,15.978350990327039,16.0,25.0,0.0
4077,4077,54,72,3888,0,75.39609053497942,98.33024691358025,86.57304526748972,0.0506189649772121,0.297268385547975,0.000187911588494001,14.91769547325103,14.0,25.0,0.0
4078,4078,140,116,16240,0,83.39495073891625,108.05504926108374,99.90954433497537,0.03528262477628438,0.26496330421011366,0.00015820300591439478,16.0253078817734,16.0,25.0,0.0
4079,4079,181,93,16833,0,77.73997504901087,103.73736113586408,98.75571793500862,0.03753371463815419,0.2640417037594672,0.00019993097617084407,15.662508168478583,15.0,25.0,0.0
4080,4080,110,117,12870,0,106.25889665889666,126.76604506604507,123.28298368298368,0.046611951778012126,0.3381538879138965,8.40622103536215e-05,15.192385392385392,14.0,25.0,0.0
4081,4081,46,48,2208,0,88.9429347826087,114.66485507246377,116.88088768115942,0.04067037784474018,0.30344770702995877,0.0004421417001008371,15.01268115942029,14.0,25.0,0.0
4082,4082,124,99,12276,0,109.11477680026067,123.4017595307918,116.77166829586184,0.04816249008737647,0.37813940515314615,9.813077866773593e-18,16.045698924731184,16.0,25.0,0.0
4083,4083,39,42,1638,3,86.67582417582418,103.44383394383394,104.04334554334554,0.04310808359579135,0.26904734851348683,0.0012174720044038647,16.722832722832724,22.0,25.0,0.0
4084,4084,125,148,18500,0,100.50486486486487,125.02286486486487,120.77508108108108,0.05044250391282326,0.3595366199860266,0.00015559947820064417,15.387405405405405,14.0,25.0,0.0
4085,4085,44,82,3608,0,79.61973392461198,102.4390243902439,99.20620842572062,0.030462810706817483,0.24068982835705433,0.0003147566998247936,15.327050997782704,15.0,25.0,0.0
4086,4086,103,92,9476,0,110.70789362600253,130.71454200084423,133.03799071338116,0.053215330982096395,0.5658625340286627,0.0,15.717496834107218,14.0,25.0,0.0
4087,4087,107,78,8346,3,101.12844476395878,123.70345075485262,119.37838485502037,0.05900987623830327,0.43199453760939616,0.00028935918673262534,15.730170141385095,16.0,25.0,0.0
4088,4088,54,97,5238,0,128.28541428025963,148.15521191294388,145.98453608247422,0.04951718665019535,0.35452516142225826,0.00022352962676286563,15.653875525009546,15.0,25.0,0.0
4089,4089,141,143,20163,0,87.29762436145415,110.69210930913059,106.15092000198383,0.04920619485334883,0.45032312420413617,0.00019993097617079501,15.31890095719883,14.0,25.0,0.0
4090,4090,67,78,5226,0,82.32606199770379,111.15461155759664,103.05683122847302,0.047313813097581564,0.5500727892122089,0.00023450088923323415,15.461155759663223,15.0,25.0,0.0
4091,4091,151,95,14345,0,111.6121296619031,131.6729871035204,125.8401533635413,0.04716964199920823,0.364311830743321,0.00013392156862744584,15.94130359010108,16.0,25.0,0.0
4092,4092,51,52,2652,0,98.18061840120663,127.74660633484163,135.01508295625942,0.03049447350977693,0.16859339991000286,0.0,15.253016591251885,15.0,25.0,0.0
4093,4093,26,33,858,3,90.65501165501165,102.94289044289044,99.13986013986013,0.05311692500424668,0.2646933734672045,0.0009124479940202876,13.532634032634032,12.0,25.0,0.0
4094,4094,36,31,1116,0,78.35483870967742,97.85304659498208,92.33064516129032,0.04196388394716282,0.18611560058223106,0.00028979055529153194,14.768817204301076,14.0,25.0,0.0
4095,4095,127,135,17145,0,96.32907553222513,118.50049577136191,121.8939049285506,0.036461891571103446,0.40736223311944225,1.960784313678743e-06,15.47564887722368,15.0,25.0,0.0
4096,4096,93,29,2697,0,101.5669262143122,123.49388209121246,113.64108268446422,0.05302481139870819,0.39092267731541996,0.00029116816849587926,14.585836114200964,13.0,25.0,0.0
4097,4097,68,48,3264,0,77.55514705882354,102.03584558823529,100.62469362745098,0.03466601085773207,0.27015849249856727,0.00035971861466675486,16.237132352941178,19.0,25.0,0.0
4098,4098,120,134,16080,0,99.94259950248757,123.1330223880597,113.83681592039801,0.043729330789460785,0.30282922902848863,0.00015878119140363682,15.62549751243781,15.0,25.0,0.0
4099,4099,116,74,8584,0,81.97250698974837,101.8807082945014,90.5045433364399,0.030344306860473506,0.33693087423421975,0.00015805931488013574,16.4702935694315,19.0,25.0,0.0
4100,4100,32,33,1056,0,69.87026515151516,98.04545454545455,90.67424242424242,0.05353375529073079,0.18293599722866288,0.0011006600113532372,14.37689393939394,13.0,25.0,0.0
4101,4101,255,154,39270,0,82.04578558696205,100.51168831168832,98.03481028775147,0.02315489388208236,0.2600812504931184,7.068627450980414e-05,16.961191749427044,21.0,25.0,0.0
4102,4102,103,114,11742,0,88.18991653892012,112.92616249361268,107.28189405552716,0.03647588659824631,0.39004158771926745,0.0,16.260006813149378,18.0,25.0,0.0
4103,4103,19,78,1482,0,114.76788124156545,132.18960863697706,119.95074224021593,0.08550521439526526,0.5238794190103208,0.0,14.190283400809717,13.0,25.0,0.0
4104,4104,64,60,3840,0,98.45,126.17994791666666,124.89296875,0.047041382332332564,0.3810970791803378,0.00040067592352675867,14.7046875,13.0,25.0,0.0
4105,4105,44,41,1804,0,127.45787139689578,154.05044345898006,157.77439024390245,0.05338623246609341,0.25451883350405735,0.00020142743204586085,14.588691796008868,13.0,25.0,0.0
4106,4106,56,133,7448,0,83.16970998925886,111.11063372717508,115.09183673469387,0.042423552471325954,0.38503073524397546,0.00019247922140538866,15.63829215896885,15.0,25.0,0.0
4107,4107,32,23,736,0,92.43342391304348,115.20788043478261,100.46467391304348,0.06314892453098576,0.3144267388086379,0.0018062845909359046,15.097826086956522,15.0,25.0,0.0
4108,4108,95,72,6840,0,59.091812865497076,74.70599415204678,61.68932748538012,0.031743221609661185,0.18925824598309332,1.097135458930219e-17,16.604824561403507,20.0,25.0,0.0
4109,4109,114,158,18012,0,95.7855318676438,114.2618254497002,114.51982011992006,0.04159358722518486,0.33377403628562075,0.00021209154606886742,16.08039085054408,15.0,25.0,0.0
4110,4110,55,92,5060,0,99.07154150197628,115.09130434782608,111.05750988142293,0.03618161373625441,0.2752952281209447,0.0004908215029817691,15.783596837944664,16.0,25.0,0.0
4111,4111,50,66,3300,0,99.66969696969697,127.89515151515151,128.45909090909092,0.038663761374543644,0.24212213223614934,0.0004807455482884844,15.378484848484849,14.0,25.0,0.0
4112,4112,74,124,9176,0,108.49542284219703,135.806887532694,133.03018744551002,0.06767295430444939,0.5413368362716722,0.0,15.997493461203138,16.0,25.0,0.0
4113,4113,27,26,702,0,88.97720797720798,103.0042735042735,100.48005698005699,0.06268867372184316,0.25858857356714093,0.0008094061122313914,12.750712250712251,12.0,25.0,0.0
4114,4114,73,64,4672,0,55.99357876712329,71.17572773972603,59.93172089041096,0.03560180685448175,0.3050573779879117,0.0,16.349529109589042,17.0,25.0,0.0
4115,4115,74,209,15466,0,85.43637656795552,115.48713306608043,106.04674770464244,0.02172882343190016,0.2733525074408542,9.639334146273692e-05,16.068860726755464,16.0,25.0,0.0
4116,4116,308,143,44044,0,87.61974389247116,107.10603033330307,107.19827899373354,0.027425010727624554,0.36805285616742184,0.0,16.139020070838253,17.0,25.0,0.0
4117,4117,89,83,7387,0,97.74658183294977,112.58399891701637,106.02355489373224,0.058988712901427376,0.3448376739741987,0.0,15.94409097062407,16.0,25.0,0.0
4118,4118,38,145,5510,0,105.30617059891107,133.54609800362977,134.13793103448276,0.04984598421654323,0.3527083786455632,0.00034808396564004406,16.17223230490018,17.0,25.0,0.0
4119,4119,42,53,2226,0,97.0251572327044,113.23539982030547,113.303683737646,0.05248926427830642,0.40358007322940603,0.0,15.735849056603774,17.0,25.0,0.0
4120,4120,94,92,8648,0,66.93200740055504,83.89003237742831,83.5181544865865,0.033045336248994334,0.24720329822682288,0.00016055103234462753,16.36609620721554,18.0,25.0,0.0
4121,4121,124,107,13268,0,99.35423575520048,118.79039794995478,113.19618631293338,0.04011929701726499,0.3347525871630435,0.00019605372393354206,16.29507084715104,17.0,25.0,0.0
4122,4122,115,102,11730,0,119.01483375959079,131.49590792838876,122.18525149190111,0.05206423111964956,0.39115795479886595,6.334494217652626e-05,16.27536231884058,16.0,25.0,0.0
4123,4123,100,92,9200,0,98.56,120.32358695652174,121.91423913043478,0.057278300839768384,0.3717207894739332,0.00012838466445973688,15.571739130434782,15.0,25.0,0.0
4124,4124,144,122,17568,0,105.16040528233151,126.74510473588343,126.9368169398907,0.04900864747942649,0.40384686843434026,0.00011462633407253558,16.21926229508197,17.0,25.0,0.0
4125,4125,236,219,51684,0,98.41680210510023,123.37419704357248,123.01934834765112,0.04040474693546435,0.3949410676771488,7.865806699422471e-05,16.710568067487035,19.0,25.0,0.0
4126,4126,36,53,1908,0,79.43658280922432,100.13155136268344,103.17924528301887,0.02964664789379798,0.14765977435679878,0.00034978959183257734,15.628406708595389,15.0,25.0,0.0
4127,4127,158,115,18170,0,84.79944964226748,105.44832140891579,99.32267473858008,0.03685473246024993,0.25525903525780974,0.0003138833548895923,15.771656576774904,15.0,25.0,0.0
4128,4128,35,30,1050,0,73.79523809523809,98.30380952380952,92.12476190476191,0.04765205533897746,0.25485751422562847,0.0007777540207554006,14.884761904761906,15.0,25.0,0.0
4129,4129,132,112,14784,0,96.94189664502164,120.60592532467533,113.48024891774892,0.052318013585237376,0.46201537211654714,0.0002493286834432441,15.743912337662337,15.0,25.0,0.0
4130,4130,166,179,29714,0,91.77916133808979,118.82997913441476,120.9556101500976,0.031845784465241965,0.3375281875449086,0.0,16.35461398667295,18.0,25.0,0.0
4131,4131,104,60,6240,0,76.95592948717949,98.46057692307693,97.59727564102565,0.04391283798716315,0.23916874636949495,7.462871059079968e-05,16.33253205128205,18.0,25.0,0.0
4132,4132,51,38,1938,0,143.43962848297213,164.12022703818369,164.9091847265222,0.05764771423786295,0.2896397347985981,0.00015805931488008923,14.347265221878224,13.0,25.0,0.0
4133,4133,78,190,14820,0,79.95944669365721,100.8914979757085,91.46855600539811,0.03661198802234494,0.29726793719313926,6.874814317158944e-05,15.849392712550607,16.0,25.0,0.0
4134,4134,92,33,3036,0,85.86989459815547,98.40118577075098,91.65942028985508,0.04554096305614753,0.3468024613037373,0.0005892556509887835,15.502635046113307,15.0,25.0,0.0
4135,4135,254,124,31496,0,89.61125222250445,107.77717805435611,103.62125349250698,0.039365290146284204,0.4088049133973447,7.068627450981108e-05,16.598456946913895,18.0,25.0,0.0
4136,4136,131,136,17816,0,74.4704759766502,97.33649528513696,84.76032779524023,0.03991653026004371,0.28483549239889866,0.00020797276756638836,16.361977997305793,18.0,25.0,0.0
4137,4137,102,71,7242,0,76.76801988400995,92.97763048881525,87.17785142225904,0.04079478644364923,0.41113044728848497,0.00028670986571317195,15.814692074012704,16.0,25.0,0.0
4138,4138,118,270,31860,3,77.19887005649717,99.51133082234777,101.19789704959196,0.04726944968912257,0.45036744840385107,0.0,16.77507846829881,20.0,25.0,0.0
4139,4139,104,116,12064,0,74.8988726790451,96.83164787798408,88.95689655172414,0.04337728478521017,0.3380533160469802,0.0002054769117095133,15.803216180371352,15.0,25.0,0.0
4140,4140,140,97,13580,0,69.7958762886598,88.31060382916053,81.74396170839469,0.03558799941304988,0.32865873788692596,7.078438161964621e-05,16.09079528718704,17.0,25.0,0.0
4141,4141,212,217,46004,0,128.53999652204155,142.876902008521,138.49980436483784,0.04447988713398003,0.5671899063213603,0.0,16.590861664203114,18.0,25.0,0.0
4142,4142,34,80,2720,0,92.8216911764706,117.6654411764706,109.41691176470589,0.04308958734235289,0.22828544739084083,0.0002133620313021287,14.374264705882354,13.0,25.0,0.0
4143,4143,45,130,5850,3,66.5148717948718,81.1502564102564,73.76239316239317,0.043801343269403124,0.25430770294961147,0.0004319020480212673,16.01042735042735,18.0,25.0,0.0
4144,4144,27,36,972,0,103.92695473251028,128.78909465020575,117.3858024691358,0.05024361234386687,0.24399708356102154,0.0001999309761707754,14.694444444444445,14.0,25.0,0.0
4145,4145,127,97,12319,0,109.9622534296615,131.140189950483,127.74770679438267,0.06763778194387855,0.5396545212012236,0.0,16.249046188814027,17.0,25.0,0.0
4146,4146,136,139,18904,0,67.45836859923826,92.72275708844688,79.9050465509945,0.050182442482091374,0.45732863673526214,0.0,15.917319085907744,16.0,25.0,0.0
4147,4147,121,142,17182,0,109.41840297986265,124.53753928529856,117.6947968804563,0.04966408040028095,0.36138109573311655,1.9626155733547187e-17,16.174601326970084,17.0,25.0,0.0
4148,4148,22,46,1012,0,113.34387351778656,137.1106719367589,135.6907114624506,0.053187017674779756,0.2534746922873016,0.0005476446806741167,13.636363636363637,12.0,25.0,0.0
